Stage,Xmom,Ymom,timestamp,DateTimeTZ
-0.194,0,0,1068825600,2003-11-15 03:00:00+11:00
-0.214,0,0,1068826500,2003-11-15 03:15:00+11:00
-0.244,0,0,1068827400,2003-11-15 03:30:00+11:00
-0.284,0,0,1068828300,2003-11-15 03:45:00+11:00
-0.294,0,0,1068829200,2003-11-15 04:00:00+11:00
-0.324,0,0,1068830100,2003-11-15 04:15:00+11:00
-0.354,0,0,1068831000,2003-11-15 04:30:00+11:00
-0.364,0,0,1068831900,2003-11-15 04:45:00+11:00
-0.374,0,0,1068832800,2003-11-15 05:00:00+11:00
-0.424,0,0,1068833700,2003-11-15 05:15:00+11:00
-0.404,0,0,1068834600,2003-11-15 05:30:00+11:00
-0.424,0,0,1068835500,2003-11-15 05:45:00+11:00
-0.424,0,0,1068836400,2003-11-15 06:00:00+11:00
-0.434,0,0,1068837300,2003-11-15 06:15:00+11:00
-0.424,0,0,1068838200,2003-11-15 06:30:00+11:00
-0.404,0,0,1068839100,2003-11-15 06:45:00+11:00
-0.414,0,0,1068840000,2003-11-15 07:00:00+11:00
-0.384,0,0,1068840900,2003-11-15 07:15:00+11:00
-0.384,0,0,1068841800,2003-11-15 07:30:00+11:00
-0.344,0,0,1068842700,2003-11-15 07:45:00+11:00
-0.294,0,0,1068843600,2003-11-15 08:00:00+11:00
-0.274,0,0,1068844500,2003-11-15 08:15:00+11:00
-0.244,0,0,1068845400,2003-11-15 08:30:00+11:00
-0.174,0,0,1068846300,2003-11-15 08:45:00+11:00
-0.124,0,0,1068847200,2003-11-15 09:00:00+11:00
-0.114,0,0,1068848100,2003-11-15 09:15:00+11:00
-0.044,0,0,1068849000,2003-11-15 09:30:00+11:00
0.016,0,0,1068849900,2003-11-15 09:45:00+11:00
0.056,0,0,1068850800,2003-11-15 10:00:00+11:00
0.096,0,0,1068851700,2003-11-15 10:15:00+11:00
0.126,0,0,1068852600,2003-11-15 10:30:00+11:00
0.186,0,0,1068853500,2003-11-15 10:45:00+11:00
0.226,0,0,1068854400,2003-11-15 11:00:00+11:00
0.246,0,0,1068855300,2003-11-15 11:15:00+11:00
0.276,0,0,1068856200,2003-11-15 11:30:00+11:00
0.296,0,0,1068857100,2003-11-15 11:45:00+11:00
0.356,0,0,1068858000,2003-11-15 12:00:00+11:00
0.346,0,0,1068858900,2003-11-15 12:15:00+11:00
0.366,0,0,1068859800,2003-11-15 12:30:00+11:00
0.376,0,0,1068860700,2003-11-15 12:45:00+11:00
0.376,0,0,1068861600,2003-11-15 13:00:00+11:00
0.356,0,0,1068862500,2003-11-15 13:15:00+11:00
0.376,0,0,1068863400,2003-11-15 13:30:00+11:00
0.316,0,0,1068864300,2003-11-15 13:45:00+11:00
0.306,0,0,1068865200,2003-11-15 14:00:00+11:00
0.266,0,0,1068866100,2003-11-15 14:15:00+11:00
0.246,0,0,1068867000,2003-11-15 14:30:00+11:00
0.206,0,0,1068867900,2003-11-15 14:45:00+11:00
0.116,0,0,1068868800,2003-11-15 15:00:00+11:00
0.086,0,0,1068869700,2003-11-15 15:15:00+11:00
0.036,0,0,1068870600,2003-11-15 15:30:00+11:00
0.006,0,0,1068871500,2003-11-15 15:45:00+11:00
-0.094,0,0,1068872400,2003-11-15 16:00:00+11:00
-0.114,0,0,1068873300,2003-11-15 16:15:00+11:00
-0.184,0,0,1068874200,2003-11-15 16:30:00+11:00
-0.234,0,0,1068875100,2003-11-15 16:45:00+11:00
-0.284,0,0,1068876000,2003-11-15 17:00:00+11:00
-0.344,0,0,1068876900,2003-11-15 17:15:00+11:00
-0.384,0,0,1068877800,2003-11-15 17:30:00+11:00
-0.434,0,0,1068878700,2003-11-15 17:45:00+11:00
-0.474,0,0,1068879600,2003-11-15 18:00:00+11:00
-0.504,0,0,1068880500,2003-11-15 18:15:00+11:00
-0.554,0,0,1068881400,2003-11-15 18:30:00+11:00
-0.564,0,0,1068882300,2003-11-15 18:45:00+11:00
-0.614,0,0,1068883200,2003-11-15 19:00:00+11:00
-0.614,0,0,1068884100,2003-11-15 19:15:00+11:00
-0.624,0,0,1068885000,2003-11-15 19:30:00+11:00
-0.634,0,0,1068885900,2003-11-15 19:45:00+11:00
-0.634,0,0,1068886800,2003-11-15 20:00:00+11:00
-0.644,0,0,1068887700,2003-11-15 20:15:00+11:00
-0.624,0,0,1068888600,2003-11-15 20:30:00+11:00
-0.614,0,0,1068889500,2003-11-15 20:45:00+11:00
-0.584,0,0,1068890400,2003-11-15 21:00:00+11:00
-0.574,0,0,1068891300,2003-11-15 21:15:00+11:00
-0.534,0,0,1068892200,2003-11-15 21:30:00+11:00
-0.524,0,0,1068893100,2003-11-15 21:45:00+11:00
-0.494,0,0,1068894000,2003-11-15 22:00:00+11:00
-0.404,0,0,1068894900,2003-11-15 22:15:00+11:00
-0.414,0,0,1068895800,2003-11-15 22:30:00+11:00
-0.404,0,0,1068896700,2003-11-15 22:45:00+11:00
-0.334,0,0,1068897600,2003-11-15 23:00:00+11:00
-0.274,0,0,1068898500,2003-11-15 23:15:00+11:00
-0.274,0,0,1068899400,2003-11-15 23:30:00+11:00
-0.234,0,0,1068900300,2003-11-15 23:45:00+11:00
-0.194,0,0,1068901200,2003-11-16 00:00:00+11:00
-0.174,0,0,1068902100,2003-11-16 00:15:00+11:00
-0.114,0,0,1068903000,2003-11-16 00:30:00+11:00
-0.104,0,0,1068903900,2003-11-16 00:45:00+11:00
-0.124,0,0,1068904800,2003-11-16 01:00:00+11:00
-0.094,0,0,1068905700,2003-11-16 01:15:00+11:00
-0.034,0,0,1068906600,2003-11-16 01:30:00+11:00
-0.054,0,0,1068907500,2003-11-16 01:45:00+11:00
-0.064,0,0,1068908400,2003-11-16 02:00:00+11:00
-0.064,0,0,1068909300,2003-11-16 02:15:00+11:00
-0.054,0,0,1068910200,2003-11-16 02:30:00+11:00
-0.054,0,0,1068911100,2003-11-16 02:45:00+11:00
-0.044,0,0,1068912000,2003-11-16 03:00:00+11:00
-0.094,0,0,1068912900,2003-11-16 03:15:00+11:00
-0.144,0,0,1068913800,2003-11-16 03:30:00+11:00
-0.094,0,0,1068914700,2003-11-16 03:45:00+11:00
-0.134,0,0,1068915600,2003-11-16 04:00:00+11:00
-0.174,0,0,1068916500,2003-11-16 04:15:00+11:00
-0.214,0,0,1068917400,2003-11-16 04:30:00+11:00
-0.234,0,0,1068918300,2003-11-16 04:45:00+11:00
-0.194,0,0,1068919200,2003-11-16 05:00:00+11:00
-0.274,0,0,1068920100,2003-11-16 05:15:00+11:00
-0.294,0,0,1068921000,2003-11-16 05:30:00+11:00
-0.304,0,0,1068921900,2003-11-16 05:45:00+11:00
-0.294,0,0,1068922800,2003-11-16 06:00:00+11:00
-0.344,0,0,1068923700,2003-11-16 06:15:00+11:00
-0.324,0,0,1068924600,2003-11-16 06:30:00+11:00
-0.354,0,0,1068925500,2003-11-16 06:45:00+11:00
-0.364,0,0,1068926400,2003-11-16 07:00:00+11:00
-0.354,0,0,1068927300,2003-11-16 07:15:00+11:00
-0.364,0,0,1068928200,2003-11-16 07:30:00+11:00
-0.304,0,0,1068929100,2003-11-16 07:45:00+11:00
-0.334,0,0,1068930000,2003-11-16 08:00:00+11:00
-0.304,0,0,1068930900,2003-11-16 08:15:00+11:00
-0.274,0,0,1068931800,2003-11-16 08:30:00+11:00
-0.294,0,0,1068932700,2003-11-16 08:45:00+11:00
-0.194,0,0,1068933600,2003-11-16 09:00:00+11:00
-0.194,0,0,1068934500,2003-11-16 09:15:00+11:00
-0.174,0,0,1068935400,2003-11-16 09:30:00+11:00
-0.134,0,0,1068936300,2003-11-16 09:45:00+11:00
-0.044,0,0,1068937200,2003-11-16 10:00:00+11:00
-0.024,0,0,1068938100,2003-11-16 10:15:00+11:00
0.016,0,0,1068939000,2003-11-16 10:30:00+11:00
0.026,0,0,1068939900,2003-11-16 10:45:00+11:00
0.066,0,0,1068940800,2003-11-16 11:00:00+11:00
0.146,0,0,1068941700,2003-11-16 11:15:00+11:00
0.156,0,0,1068942600,2003-11-16 11:30:00+11:00
0.206,0,0,1068943500,2003-11-16 11:45:00+11:00
0.216,0,0,1068944400,2003-11-16 12:00:00+11:00
0.266,0,0,1068945300,2003-11-16 12:15:00+11:00
0.316,0,0,1068946200,2003-11-16 12:30:00+11:00
0.316,0,0,1068947100,2003-11-16 12:45:00+11:00
0.306,0,0,1068948000,2003-11-16 13:00:00+11:00
0.346,0,0,1068948900,2003-11-16 13:15:00+11:00
0.356,0,0,1068949800,2003-11-16 13:30:00+11:00
0.366,0,0,1068950700,2003-11-16 13:45:00+11:00
0.356,0,0,1068951600,2003-11-16 14:00:00+11:00
0.296,0,0,1068952500,2003-11-16 14:15:00+11:00
0.306,0,0,1068953400,2003-11-16 14:30:00+11:00
0.316,0,0,1068954300,2003-11-16 14:45:00+11:00
0.226,0,0,1068955200,2003-11-16 15:00:00+11:00
0.206,0,0,1068956100,2003-11-16 15:15:00+11:00
0.166,0,0,1068957000,2003-11-16 15:30:00+11:00
0.126,0,0,1068957900,2003-11-16 15:45:00+11:00
0.076,0,0,1068958800,2003-11-16 16:00:00+11:00
0.066,0,0,1068959700,2003-11-16 16:15:00+11:00
-0.074,0,0,1068960600,2003-11-16 16:30:00+11:00
-0.074,0,0,1068961500,2003-11-16 16:45:00+11:00
-0.134,0,0,1068962400,2003-11-16 17:00:00+11:00
-0.164,0,0,1068963300,2003-11-16 17:15:00+11:00
-0.244,0,0,1068964200,2003-11-16 17:30:00+11:00
-0.324,0,0,1068965100,2003-11-16 17:45:00+11:00
-0.324,0,0,1068966000,2003-11-16 18:00:00+11:00
-0.454,0,0,1068966900,2003-11-16 18:15:00+11:00
-0.434,0,0,1068967800,2003-11-16 18:30:00+11:00
-0.544,0,0,1068968700,2003-11-16 18:45:00+11:00
-0.574,0,0,1068969600,2003-11-16 19:00:00+11:00
-0.534,0,0,1068970500,2003-11-16 19:15:00+11:00
-0.684,0,0,1068971400,2003-11-16 19:30:00+11:00
-0.664,0,0,1068972300,2003-11-16 19:45:00+11:00
-0.704,0,0,1068973200,2003-11-16 20:00:00+11:00
-0.664,0,0,1068974100,2003-11-16 20:15:00+11:00
-0.704,0,0,1068975000,2003-11-16 20:30:00+11:00
-0.754,0,0,1068975900,2003-11-16 20:45:00+11:00
-0.744,0,0,1068976800,2003-11-16 21:00:00+11:00
-0.734,0,0,1068977700,2003-11-16 21:15:00+11:00
-0.714,0,0,1068978600,2003-11-16 21:30:00+11:00
-0.694,0,0,1068979500,2003-11-16 21:45:00+11:00
-0.704,0,0,1068980400,2003-11-16 22:00:00+11:00
-0.714,0,0,1068981300,2003-11-16 22:15:00+11:00
-0.604,0,0,1068982200,2003-11-16 22:30:00+11:00
-0.644,0,0,1068983100,2003-11-16 22:45:00+11:00
-0.564,0,0,1068984000,2003-11-16 23:00:00+11:00
-0.564,0,0,1068984900,2003-11-16 23:15:00+11:00
-0.584,0,0,1068985800,2003-11-16 23:30:00+11:00
-0.444,0,0,1068986700,2003-11-16 23:45:00+11:00
-0.424,0,0,1068987600,2003-11-17 00:00:00+11:00
-0.414,0,0,1068988500,2003-11-17 00:15:00+11:00
-0.424,0,0,1068989400,2003-11-17 00:30:00+11:00
-0.304,0,0,1068990300,2003-11-17 00:45:00+11:00
-0.284,0,0,1068991200,2003-11-17 01:00:00+11:00
-0.294,0,0,1068992100,2003-11-17 01:15:00+11:00
-0.214,0,0,1068993000,2003-11-17 01:30:00+11:00
-0.234,0,0,1068993900,2003-11-17 01:45:00+11:00
-0.184,0,0,1068994800,2003-11-17 02:00:00+11:00
-0.184,0,0,1068995700,2003-11-17 02:15:00+11:00
-0.134,0,0,1068996600,2003-11-17 02:30:00+11:00
-0.144,0,0,1068997500,2003-11-17 02:45:00+11:00
-0.174,0,0,1068998400,2003-11-17 03:00:00+11:00
-0.124,0,0,1068999300,2003-11-17 03:15:00+11:00
-0.144,0,0,1069000200,2003-11-17 03:30:00+11:00
-0.154,0,0,1069001100,2003-11-17 03:45:00+11:00
-0.174,0,0,1069002000,2003-11-17 04:00:00+11:00
-0.194,0,0,1069002900,2003-11-17 04:15:00+11:00
-0.174,0,0,1069003800,2003-11-17 04:30:00+11:00
-0.214,0,0,1069004700,2003-11-17 04:45:00+11:00
-0.244,0,0,1069005600,2003-11-17 05:00:00+11:00
-0.274,0,0,1069006500,2003-11-17 05:15:00+11:00
-0.274,0,0,1069007400,2003-11-17 05:30:00+11:00
-0.324,0,0,1069008300,2003-11-17 05:45:00+11:00
-0.304,0,0,1069009200,2003-11-17 06:00:00+11:00
-0.364,0,0,1069010100,2003-11-17 06:15:00+11:00
-0.404,0,0,1069011000,2003-11-17 06:30:00+11:00
-0.374,0,0,1069011900,2003-11-17 06:45:00+11:00
-0.424,0,0,1069012800,2003-11-17 07:00:00+11:00
-0.434,0,0,1069013700,2003-11-17 07:15:00+11:00
-0.474,0,0,1069014600,2003-11-17 07:30:00+11:00
-0.464,0,0,1069015500,2003-11-17 07:45:00+11:00
-0.474,0,0,1069016400,2003-11-17 08:00:00+11:00
-0.464,0,0,1069017300,2003-11-17 08:15:00+11:00
-0.474,0,0,1069018200,2003-11-17 08:30:00+11:00
-0.474,0,0,1069019100,2003-11-17 08:45:00+11:00
-0.484,0,0,1069020000,2003-11-17 09:00:00+11:00
-0.424,0,0,1069020900,2003-11-17 09:15:00+11:00
-0.414,0,0,1069021800,2003-11-17 09:30:00+11:00
-0.414,0,0,1069022700,2003-11-17 09:45:00+11:00
-0.384,0,0,1069023600,2003-11-17 10:00:00+11:00
-0.334,0,0,1069024500,2003-11-17 10:15:00+11:00
-0.324,0,0,1069025400,2003-11-17 10:30:00+11:00
-0.284,0,0,1069026300,2003-11-17 10:45:00+11:00
-0.244,0,0,1069027200,2003-11-17 11:00:00+11:00
-0.234,0,0,1069028100,2003-11-17 11:15:00+11:00
-0.154,0,0,1069029000,2003-11-17 11:30:00+11:00
-0.144,0,0,1069029900,2003-11-17 11:45:00+11:00
-0.114,0,0,1069030800,2003-11-17 12:00:00+11:00
-0.054,0,0,1069031700,2003-11-17 12:15:00+11:00
-0.044,0,0,1069032600,2003-11-17 12:30:00+11:00
-0.004,0,0,1069033500,2003-11-17 12:45:00+11:00
0.036,0,0,1069034400,2003-11-17 13:00:00+11:00
0.036,0,0,1069035300,2003-11-17 13:15:00+11:00
0.066,0,0,1069036200,2003-11-17 13:30:00+11:00
0.106,0,0,1069037100,2003-11-17 13:45:00+11:00
0.116,0,0,1069038000,2003-11-17 14:00:00+11:00
0.106,0,0,1069038900,2003-11-17 14:15:00+11:00
0.126,0,0,1069039800,2003-11-17 14:30:00+11:00
0.106,0,0,1069040700,2003-11-17 14:45:00+11:00
0.116,0,0,1069041600,2003-11-17 15:00:00+11:00
0.106,0,0,1069042500,2003-11-17 15:15:00+11:00
0.046,0,0,1069043400,2003-11-17 15:30:00+11:00
0.056,0,0,1069044300,2003-11-17 15:45:00+11:00
0.036,0,0,1069045200,2003-11-17 16:00:00+11:00
0.006,0,0,1069046100,2003-11-17 16:15:00+11:00
-0.064,0,0,1069047000,2003-11-17 16:30:00+11:00
-0.104,0,0,1069047900,2003-11-17 16:45:00+11:00
-0.114,0,0,1069048800,2003-11-17 17:00:00+11:00
-0.184,0,0,1069049700,2003-11-17 17:15:00+11:00
-0.214,0,0,1069050600,2003-11-17 17:30:00+11:00
-0.304,0,0,1069051500,2003-11-17 17:45:00+11:00
-0.364,0,0,1069052400,2003-11-17 18:00:00+11:00
-0.374,0,0,1069053300,2003-11-17 18:15:00+11:00
-0.434,0,0,1069054200,2003-11-17 18:30:00+11:00
-0.534,0,0,1069055100,2003-11-17 18:45:00+11:00
-0.574,0,0,1069056000,2003-11-17 19:00:00+11:00
-0.604,0,0,1069056900,2003-11-17 19:15:00+11:00
-0.664,0,0,1069057800,2003-11-17 19:30:00+11:00
-0.674,0,0,1069058700,2003-11-17 19:45:00+11:00
-0.744,0,0,1069059600,2003-11-17 20:00:00+11:00
-0.824,0,0,1069060500,2003-11-17 20:15:00+11:00
-0.784,0,0,1069061400,2003-11-17 20:30:00+11:00
-0.834,0,0,1069062300,2003-11-17 20:45:00+11:00
-0.884,0,0,1069063200,2003-11-17 21:00:00+11:00
-0.894,0,0,1069064100,2003-11-17 21:15:00+11:00
-0.884,0,0,1069065000,2003-11-17 21:30:00+11:00
-0.884,0,0,1069065900,2003-11-17 21:45:00+11:00
-0.914,0,0,1069066800,2003-11-17 22:00:00+11:00
-0.904,0,0,1069067700,2003-11-17 22:15:00+11:00
-0.864,0,0,1069068600,2003-11-17 22:30:00+11:00
-0.854,0,0,1069069500,2003-11-17 22:45:00+11:00
-0.824,0,0,1069070400,2003-11-17 23:00:00+11:00
-0.834,0,0,1069071300,2003-11-17 23:15:00+11:00
-0.784,0,0,1069072200,2003-11-17 23:30:00+11:00
-0.724,0,0,1069073100,2003-11-17 23:45:00+11:00
-0.704,0,0,1069074000,2003-11-18 00:00:00+11:00
-0.674,0,0,1069074900,2003-11-18 00:15:00+11:00
-0.644,0,0,1069075800,2003-11-18 00:30:00+11:00
-0.564,0,0,1069076700,2003-11-18 00:45:00+11:00
-0.524,0,0,1069077600,2003-11-18 01:00:00+11:00
-0.484,0,0,1069078500,2003-11-18 01:15:00+11:00
-0.454,0,0,1069079400,2003-11-18 01:30:00+11:00
-0.454,0,0,1069080300,2003-11-18 01:45:00+11:00
-0.344,0,0,1069081200,2003-11-18 02:00:00+11:00
-0.314,0,0,1069082100,2003-11-18 02:15:00+11:00
-0.304,0,0,1069083000,2003-11-18 02:30:00+11:00
-0.274,0,0,1069083900,2003-11-18 02:45:00+11:00
-0.234,0,0,1069084800,2003-11-18 03:00:00+11:00
-0.194,0,0,1069085700,2003-11-18 03:15:00+11:00
-0.194,0,0,1069086600,2003-11-18 03:30:00+11:00
-0.184,0,0,1069087500,2003-11-18 03:45:00+11:00
-0.194,0,0,1069088400,2003-11-18 04:00:00+11:00
-0.164,0,0,1069089300,2003-11-18 04:15:00+11:00
-0.134,0,0,1069090200,2003-11-18 04:30:00+11:00
-0.204,0,0,1069091100,2003-11-18 04:45:00+11:00
-0.204,0,0,1069092000,2003-11-18 05:00:00+11:00
-0.204,0,0,1069092900,2003-11-18 05:15:00+11:00
-0.184,0,0,1069093800,2003-11-18 05:30:00+11:00
-0.254,0,0,1069094700,2003-11-18 05:45:00+11:00
-0.274,0,0,1069095600,2003-11-18 06:00:00+11:00
-0.294,0,0,1069096500,2003-11-18 06:15:00+11:00
-0.334,0,0,1069097400,2003-11-18 06:30:00+11:00
-0.354,0,0,1069098300,2003-11-18 06:45:00+11:00
-0.384,0,0,1069099200,2003-11-18 07:00:00+11:00
-0.414,0,0,1069100100,2003-11-18 07:15:00+11:00
-0.464,0,0,1069101000,2003-11-18 07:30:00+11:00
-0.474,0,0,1069101900,2003-11-18 07:45:00+11:00
-0.474,0,0,1069102800,2003-11-18 08:00:00+11:00
-0.544,0,0,1069103700,2003-11-18 08:15:00+11:00
-0.514,0,0,1069104600,2003-11-18 08:30:00+11:00
-0.544,0,0,1069105500,2003-11-18 08:45:00+11:00
-0.574,0,0,1069106400,2003-11-18 09:00:00+11:00
-0.544,0,0,1069107300,2003-11-18 09:15:00+11:00
-0.554,0,0,1069108200,2003-11-18 09:30:00+11:00
-0.554,0,0,1069109100,2003-11-18 09:45:00+11:00
-0.554,0,0,1069110000,2003-11-18 10:00:00+11:00
-0.544,0,0,1069110900,2003-11-18 10:15:00+11:00
-0.534,0,0,1069111800,2003-11-18 10:30:00+11:00
-0.494,0,0,1069112700,2003-11-18 10:45:00+11:00
-0.474,0,0,1069113600,2003-11-18 11:00:00+11:00
-0.474,0,0,1069114500,2003-11-18 11:15:00+11:00
-0.424,0,0,1069115400,2003-11-18 11:30:00+11:00
-0.384,0,0,1069116300,2003-11-18 11:45:00+11:00
-0.324,0,0,1069117200,2003-11-18 12:00:00+11:00
-0.314,0,0,1069118100,2003-11-18 12:15:00+11:00
-0.274,0,0,1069119000,2003-11-18 12:30:00+11:00
-0.244,0,0,1069119900,2003-11-18 12:45:00+11:00
-0.164,0,0,1069120800,2003-11-18 13:00:00+11:00
-0.104,0,0,1069121700,2003-11-18 13:15:00+11:00
-0.104,0,0,1069122600,2003-11-18 13:30:00+11:00
-0.094,0,0,1069123500,2003-11-18 13:45:00+11:00
-0.034,0,0,1069124400,2003-11-18 14:00:00+11:00
0.016,0,0,1069125300,2003-11-18 14:15:00+11:00
0.066,0,0,1069126200,2003-11-18 14:30:00+11:00
0.056,0,0,1069127100,2003-11-18 14:45:00+11:00
0.046,0,0,1069128000,2003-11-18 15:00:00+11:00
0.106,0,0,1069128900,2003-11-18 15:15:00+11:00
0.136,0,0,1069129800,2003-11-18 15:30:00+11:00
0.126,0,0,1069130700,2003-11-18 15:45:00+11:00
0.106,0,0,1069131600,2003-11-18 16:00:00+11:00
0.086,0,0,1069132500,2003-11-18 16:15:00+11:00
0.116,0,0,1069133400,2003-11-18 16:30:00+11:00
0.076,0,0,1069134300,2003-11-18 16:45:00+11:00
0.056,0,0,1069135200,2003-11-18 17:00:00+11:00
0.016,0,0,1069136100,2003-11-18 17:15:00+11:00
-0.014,0,0,1069137000,2003-11-18 17:30:00+11:00
-0.044,0,0,1069137900,2003-11-18 17:45:00+11:00
-0.094,0,0,1069138800,2003-11-18 18:00:00+11:00
-0.154,0,0,1069139700,2003-11-18 18:15:00+11:00
-0.194,0,0,1069140600,2003-11-18 18:30:00+11:00
-0.254,0,0,1069141500,2003-11-18 18:45:00+11:00
-0.294,0,0,1069142400,2003-11-18 19:00:00+11:00
-0.364,0,0,1069143300,2003-11-18 19:15:00+11:00
-0.414,0,0,1069144200,2003-11-18 19:30:00+11:00
-0.474,0,0,1069145100,2003-11-18 19:45:00+11:00
-0.514,0,0,1069146000,2003-11-18 20:00:00+11:00
-0.594,0,0,1069146900,2003-11-18 20:15:00+11:00
-0.664,0,0,1069147800,2003-11-18 20:30:00+11:00
-0.674,0,0,1069148700,2003-11-18 20:45:00+11:00
-0.744,0,0,1069149600,2003-11-18 21:00:00+11:00
-0.794,0,0,1069150500,2003-11-18 21:15:00+11:00
-0.794,0,0,1069151400,2003-11-18 21:30:00+11:00
-0.834,0,0,1069152300,2003-11-18 21:45:00+11:00
-0.844,0,0,1069153200,2003-11-18 22:00:00+11:00
-0.874,0,0,1069154100,2003-11-18 22:15:00+11:00
-0.864,0,0,1069155000,2003-11-18 22:30:00+11:00
-0.864,0,0,1069155900,2003-11-18 22:45:00+11:00
-0.864,0,0,1069156800,2003-11-18 23:00:00+11:00
-0.864,0,0,1069157700,2003-11-18 23:15:00+11:00
-0.854,0,0,1069158600,2003-11-18 23:30:00+11:00
-0.814,0,0,1069159500,2003-11-18 23:45:00+11:00
-0.764,0,0,1069160400,2003-11-19 00:00:00+11:00
-0.744,0,0,1069161300,2003-11-19 00:15:00+11:00
-0.744,0,0,1069162200,2003-11-19 00:30:00+11:00
-0.664,0,0,1069163100,2003-11-19 00:45:00+11:00
-0.594,0,0,1069164000,2003-11-19 01:00:00+11:00
-0.554,0,0,1069164900,2003-11-19 01:15:00+11:00
-0.504,0,0,1069165800,2003-11-19 01:30:00+11:00
-0.494,0,0,1069166700,2003-11-19 01:45:00+11:00
-0.424,0,0,1069167600,2003-11-19 02:00:00+11:00
-0.324,0,0,1069168500,2003-11-19 02:15:00+11:00
-0.304,0,0,1069169400,2003-11-19 02:30:00+11:00
-0.264,0,0,1069170300,2003-11-19 02:45:00+11:00
-0.204,0,0,1069171200,2003-11-19 03:00:00+11:00
-0.154,0,0,1069172100,2003-11-19 03:15:00+11:00
-0.114,0,0,1069173000,2003-11-19 03:30:00+11:00
-0.084,0,0,1069173900,2003-11-19 03:45:00+11:00
-0.084,0,0,1069174800,2003-11-19 04:00:00+11:00
-0.044,0,0,1069175700,2003-11-19 04:15:00+11:00
0.006,0,0,1069176600,2003-11-19 04:30:00+11:00
-0.014,0,0,1069177500,2003-11-19 04:45:00+11:00
0.006,0,0,1069178400,2003-11-19 05:00:00+11:00
-0.024,0,0,1069179300,2003-11-19 05:15:00+11:00
-0.004,0,0,1069180200,2003-11-19 05:30:00+11:00
0.016,0,0,1069181100,2003-11-19 05:45:00+11:00
-0.054,0,0,1069182000,2003-11-19 06:00:00+11:00
-0.064,0,0,1069182900,2003-11-19 06:15:00+11:00
-0.084,0,0,1069183800,2003-11-19 06:30:00+11:00
-0.104,0,0,1069184700,2003-11-19 06:45:00+11:00
-0.134,0,0,1069185600,2003-11-19 07:00:00+11:00
-0.204,0,0,1069186500,2003-11-19 07:15:00+11:00
-0.234,0,0,1069187400,2003-11-19 07:30:00+11:00
-0.274,0,0,1069188300,2003-11-19 07:45:00+11:00
-0.274,0,0,1069189200,2003-11-19 08:00:00+11:00
-0.314,0,0,1069190100,2003-11-19 08:15:00+11:00
-0.404,0,0,1069191000,2003-11-19 08:30:00+11:00
-0.414,0,0,1069191900,2003-11-19 08:45:00+11:00
-0.394,0,0,1069192800,2003-11-19 09:00:00+11:00
-0.474,0,0,1069193700,2003-11-19 09:15:00+11:00
-0.504,0,0,1069194600,2003-11-19 09:30:00+11:00
-0.514,0,0,1069195500,2003-11-19 09:45:00+11:00
-0.534,0,0,1069196400,2003-11-19 10:00:00+11:00
-0.524,0,0,1069197300,2003-11-19 10:15:00+11:00
-0.544,0,0,1069198200,2003-11-19 10:30:00+11:00
-0.594,0,0,1069199100,2003-11-19 10:45:00+11:00
-0.554,0,0,1069200000,2003-11-19 11:00:00+11:00
-0.534,0,0,1069200900,2003-11-19 11:15:00+11:00
-0.534,0,0,1069201800,2003-11-19 11:30:00+11:00
-0.504,0,0,1069202700,2003-11-19 11:45:00+11:00
-0.484,0,0,1069203600,2003-11-19 12:00:00+11:00
-0.454,0,0,1069204500,2003-11-19 12:15:00+11:00
-0.414,0,0,1069205400,2003-11-19 12:30:00+11:00
-0.354,0,0,1069206300,2003-11-19 12:45:00+11:00
-0.344,0,0,1069207200,2003-11-19 13:00:00+11:00
-0.324,0,0,1069208100,2003-11-19 13:15:00+11:00
-0.224,0,0,1069209000,2003-11-19 13:30:00+11:00
-0.184,0,0,1069209900,2003-11-19 13:45:00+11:00
-0.164,0,0,1069210800,2003-11-19 14:00:00+11:00
-0.094,0,0,1069211700,2003-11-19 14:15:00+11:00
-0.064,0,0,1069212600,2003-11-19 14:30:00+11:00
-0.014,0,0,1069213500,2003-11-19 14:45:00+11:00
0.026,0,0,1069214400,2003-11-19 15:00:00+11:00
0.086,0,0,1069215300,2003-11-19 15:15:00+11:00
0.096,0,0,1069216200,2003-11-19 15:30:00+11:00
0.156,0,0,1069217100,2003-11-19 15:45:00+11:00
0.166,0,0,1069218000,2003-11-19 16:00:00+11:00
0.186,0,0,1069218900,2003-11-19 16:15:00+11:00
0.216,0,0,1069219800,2003-11-19 16:30:00+11:00
0.216,0,0,1069220700,2003-11-19 16:45:00+11:00
0.216,0,0,1069221600,2003-11-19 17:00:00+11:00
0.206,0,0,1069222500,2003-11-19 17:15:00+11:00
0.196,0,0,1069223400,2003-11-19 17:30:00+11:00
0.196,0,0,1069224300,2003-11-19 17:45:00+11:00
0.146,0,0,1069225200,2003-11-19 18:00:00+11:00
0.086,0,0,1069226100,2003-11-19 18:15:00+11:00
0.076,0,0,1069227000,2003-11-19 18:30:00+11:00
0.036,0,0,1069227900,2003-11-19 18:45:00+11:00
-0.014,0,0,1069228800,2003-11-19 19:00:00+11:00
-0.094,0,0,1069229700,2003-11-19 19:15:00+11:00
-0.144,0,0,1069230600,2003-11-19 19:30:00+11:00
-0.214,0,0,1069231500,2003-11-19 19:45:00+11:00
-0.264,0,0,1069232400,2003-11-19 20:00:00+11:00
